Movie_ID,Member_Name,Role,Film_Title,Gross,IMDB,Year,Classification
tt0317219,Paul Newman,Actor,Cars,461983149,7.1,Walt Disney Studios Motion Pictures,PG
tt0317219,Larry the Cable Guy,Actor,Cars,461983149,7.1,Walt Disney Studios Motion Pictures,PG
tt0172495,Ridley Scott,Director,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,David Franzoni,Writer,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,David Franzoni,Writer,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,John Logan,Writer,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,William Nicholson,Writer,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,David Franzoni,Producer,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,Branko Lustig,Producer,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,Douglas Wick,Producer,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,Lisa Gerrard,Composer,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,Hans Zimmer,Composer,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,John Mathieson,Cinematographer,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,Pietro Scalia,Editor,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,Arthur Max,Production Designer,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,Russell Crowe,Actor,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,Joaquin Phoenix,Actor,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,Connie Nielsen,Actor,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0172495,Oliver Reed,Actor,Gladiator,460583960,8.5,DreamWorks Distribution,MA15+
tt0376994,Brett Ratner,Director,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Simon Kinberg,Writer,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Zak Penn,Writer,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Avi Arad,Producer,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Lauren Shuler Donner,Producer,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Ralph Winter,Producer,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,John Powell,Composer,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Dante Spinotti,Cinematographer,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Mark Goldblatt,Editor,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Mark Helfrich,Editor,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Julia Wong,Editor,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Ed Verreaux,Production Designer,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Patrick Stewart,Actor,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Hugh Jackman,Actor,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Halle Berry,Actor,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0376994,Famke Janssen,Actor,X-Men: The Last Stand,460435291,6.7,Twentieth Century Fox,M
tt0465234,Jon Turteltaub,Director,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Marianne Wibberley,Writer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Cormac Wibberley,Writer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Gregory Poirier,Writer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Marianne Wibberley,Writer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Cormac Wibberley,Writer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Ted Elliott,Writer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Terry Rossio,Writer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Jim Kouf,Writer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Oren Aviv,Writer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Charles Segars,Writer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Jerry Bruckheimer,Producer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Jon Turteltaub,Producer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Trevor Rabin,Composer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Amir Mokri,Cinematographer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,John Schwartzman,Cinematographer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,William Goldenberg,Editor,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,David Rennie,Editor,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Dominic Watkins,Production Designer,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Nicolas Cage,Actor,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Diane Kruger,Actor,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Justin Bartha,Actor,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt0465234,Jon Voight,Actor,National Treasure: Book of Secrets,459242249,6.5,Walt Disney Studios Motion Pictures,PG
tt2872732,Luc Besson,Director,Lucy,458863600,6.4,Universal Pictures,MA15+
tt2872732,Luc Besson,Writer,Lucy,458863600,6.4,Universal Pictures,MA15+
tt2872732,Virginie Besson-Silla,Producer,Lucy,458863600,6.4,Universal Pictures,MA15+
tt2872732,Éric Serra,Composer,Lucy,458863600,6.4,Universal Pictures,MA15+
tt2872732,Thierry Arbogast,Cinematographer,Lucy,458863600,6.4,Universal Pictures,MA15+
tt2872732,Julien Rey,Editor,Lucy,458863600,6.4,Universal Pictures,MA15+
tt2872732,Hugues Tissandier,Production Designer,Lucy,458863600,6.4,Universal Pictures,MA15+
tt2872732,Scarlett Johansson,Actor,Lucy,458863600,6.4,Universal Pictures,MA15+
tt2872732,Morgan Freeman,Actor,Lucy,458863600,6.4,Universal Pictures,MA15+
tt2872732,Min-sik Choi,Actor,Lucy,458863600,6.4,Universal Pictures,MA15+
tt2872732,Amr Waked,Actor,Lucy,458863600,6.4,Universal Pictures,MA15+
tt0117060,Brian De Palma,Director,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,Bruce Geller,Writer,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,David Koepp,Writer,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,Steven Zaillian,Writer,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,David Koepp,Writer,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,Robert Towne,Writer,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,Tom Cruise,Producer,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,Paula Wagner,Producer,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,Danny Elfman,Composer,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,Stephen H. Burum,Cinematographer,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,Paul Hirsch,Editor,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,Norman Reynolds,Production Designer,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,Tom Cruise,Actor,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,Jon Voight,Actor,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,Emmanuelle Béart,Actor,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0117060,Henry Czerny,Actor,Mission: Impossible,457731198,7.1,Paramount Pictures,M
tt0416449,Zack Snyder,Director,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Zack Snyder,Writer,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Kurt Johnstad,Writer,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Michael B. Gordon,Writer,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Frank Miller,Writer,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Lynn Varley,Writer,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Mark Canton,Producer,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Bernie Goldmann,Producer,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Gianni Nunnari,Producer,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Jeffrey Silver,Producer,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Tyler Bates,Composer,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Larry Fong,Cinematographer,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,William Hoy,Editor,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Jim Bissell,Production Designer,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Gerard Butler,Actor,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Lena Headey,Actor,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,David Wenham,Actor,300,456068181,7.6,Warner Bros.,MA15+
tt0416449,Dominic West,Actor,300,456068181,7.6,Warner Bros.,MA15+
tt0325710,Edward Zwick,Director,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,John Logan,Writer,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,John Logan,Writer,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Edward Zwick,Writer,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Marshall Herskovitz,Writer,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Tom Cruise,Producer,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Tom Engelman,Producer,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Marshall Herskovitz,Producer,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Scott Kroopf,Producer,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Paula Wagner,Producer,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Edward Zwick,Producer,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Hans Zimmer,Composer,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,John Toll,Cinematographer,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Victor Du Bois,Editor,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Steven Rosenblum,Editor,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Lilly Kilvert,Production Designer,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Tom Cruise,Actor,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Ken Watanabe,Actor,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,Billy Connolly,Actor,The Last Samurai,454627263,7.7,Warner Bros.,M
tt0325710,William Atherton,Actor,The Last Samurai,454627263,7.7,Warner Bros.,M
tt7362036,Muye Wen,Director,Dying to Survive,451183391,7.9,0,M
tt7362036,Jianv Han,Writer,Dying to Survive,451183391,7.9,0,M
tt7362036,Muye Wen,Writer,Dying to Survive,451183391,7.9,0,M
tt7362036,Wei Zhong,Writer,Dying to Survive,451183391,7.9,0,M
tt7362036,Lizhi Chen,Producer,Dying to Survive,451183391,7.9,0,M
tt7362036,Ping Dong,Producer,Dying to Survive,451183391,7.9,0,M
tt7362036,Luyuan Fan,Producer,Dying to Survive,451183391,7.9,0,M
tt7362036,Ruifang Liu,Producer,Dying to Survive,451183391,7.9,0,M
tt7362036,Ge Song,Producer,Dying to Survive,451183391,7.9,0,M
tt7362036,Yibing Wang,Producer,Dying to Survive,451183391,7.9,0,M
tt7362036,Hongliang Wu,Producer,Dying to Survive,451183391,7.9,0,M
tt7362036,Chao Huang,Composer,Dying to Survive,451183391,7.9,0,M
tt7362036,Lin Zhu,Editor,Dying to Survive,451183391,7.9,0,M
tt7362036,Miao Li,Production Designer,Dying to Survive,451183391,7.9,0,M
tt7362036,Zheng Xu,Actor,Dying to Survive,451183391,7.9,0,M
tt7362036,Yiwei Zhou,Actor,Dying to Survive,451183391,7.9,0,M
tt7362036,Chuan-jun Wang,Actor,Dying to Survive,451183391,7.9,0,M
tt7362036,Zhuo Tan,Actor,Dying to Survive,451183391,7.9,0,M
tt0240772,Steven Soderbergh,Director,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,George Clayton Johnson,Writer,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,Jack Golden Russell,Writer,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,Harry Brown,Writer,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,Charles Lederer,Writer,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,Ted Griffin,Writer,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,Jerry Weintraub,Producer,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,David Holmes,Composer,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,Steven Soderbergh,Cinematographer,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,Stephen Mirrione,Editor,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,Philip Messina,Production Designer,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,George Clooney,Actor,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,Brad Pitt,Actor,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,Julia Roberts,Actor,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt0240772,Matt Damon,Actor,Ocean's Eleven,450717150,7.7,Warner Bros.,M
tt10147382,Kaige Chen,Director,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Hu Guan,Director,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Hao Ning,Director,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Muye Wen,Director,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Zheng Xu,Director,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Xiaolu Xue,Director,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Yibai Zhang,Director,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Wang Ang,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Han Boshi,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Bululufu,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Rui Ge,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Hu Guan,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Keke He,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Pei Liu,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Xiaodan Liu,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Hua Weilin,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Ning Wen,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Mengdi Xiu,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Luyang Xu,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Zheng Xu,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Xiaolu Xue,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Ji Zhang,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Ke Zhang,Writer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Hanjin An,Producer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Hong Chen,Producer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Tao Hong,Producer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Jianlin Jing,Producer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Hao Li,Producer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Mingyi Liu,Producer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Ruifang Liu,Producer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Shiliu Liu,Producer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Matthew Tang,Producer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Pan Xiao,Producer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Wenjiu Zhu,Producer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Roc Chen,Composer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Peng Dou,Composer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Chao Huang,Composer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,WuLin Jin,Composer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Peter Kam,Composer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Song Nan,Composer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Zhiyi Wang,Composer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,An Wei,Composer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Hao Yun,Composer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Yu Cao,Cinematographer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Ma Cheng,Cinematographer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Man Po Cheung,Cinematographer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Weizhe Gao,Cinematographer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Liwei Jian,Cinematographer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Yizeng Liu,Cinematographer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Boxue Wang,Cinematographer,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Chi-Leung Kwong,Editor,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Dianshi Li,Editor,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Aiyu Qiao,Editor,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Yiran Tu,Editor,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Wei Yong,Editor,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Xiaolin Zhou,Editor,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Xinxia Zhou,Editor,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Bo Huang,Actor,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Qianyuan Wang,Actor,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Hao Ou,Actor,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt10147382,Bai Qing Xin,Actor,"My People, My Country",450064993,6.4,CMC Pictures,PG
tt0800369,Kenneth Branagh,Director,Thor,449326618,7,Paramount Pictures,M
tt0800369,Ashley Miller,Writer,Thor,449326618,7,Paramount Pictures,M
tt0800369,Zack Stentz,Writer,Thor,449326618,7,Paramount Pictures,M
tt0800369,Don Payne,Writer,Thor,449326618,7,Paramount Pictures,M
tt0800369,J. Michael Straczynski,Writer,Thor,449326618,7,Paramount Pictures,M
tt0800369,Mark Protosevich,Writer,Thor,449326618,7,Paramount Pictures,M
tt0800369,Stan Lee,Writer,Thor,449326618,7,Paramount Pictures,M
tt0800369,Larry Lieber,Writer,Thor,449326618,7,Paramount Pictures,M
tt0800369,Jack Kirby,Writer,Thor,449326618,7,Paramount Pictures,M
tt0800369,Kevin Feige,Producer,Thor,449326618,7,Paramount Pictures,M
tt0800369,Patrick Doyle,Composer,Thor,449326618,7,Paramount Pictures,M
tt0800369,Haris Zambarloukos,Cinematographer,Thor,449326618,7,Paramount Pictures,M
tt0800369,Paul Rubell,Editor,Thor,449326618,7,Paramount Pictures,M
tt0800369,Bo Welch,Production Designer,Thor,449326618,7,Paramount Pictures,M
tt0800369,Chris Hemsworth,Actor,Thor,449326618,7,Paramount Pictures,M
tt0800369,Anthony Hopkins,Actor,Thor,449326618,7,Paramount Pictures,M
tt0800369,Natalie Portman,Actor,Thor,449326618,7,Paramount Pictures,M
tt0800369,Tom Hiddleston,Actor,Thor,449326618,7,Paramount Pictures,M
tt0213149,Michael Bay,Director,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,Randall Wallace,Writer,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,Michael Bay,Producer,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,Jerry Bruckheimer,Producer,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,Hans Zimmer,Composer,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,John Schwartzman,Cinematographer,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,Roger Barton,Editor,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,Mark Goldblatt,Editor,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,Chris Lebenzon,Editor,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,Steven Rosenblum,Editor,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,Nigel Phelps,Production Designer,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,Ben Affleck,Actor,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,Kate Beckinsale,Actor,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,Josh Hartnett,Actor,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0213149,William Lee Scott,Actor,Pearl Harbor,449220945,6.2,Walt Disney Studios Motion Pictures,M
tt0120855,Chris Buck,Director,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Kevin Lima,Director,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Tab Murphy,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Bob Tzudiker,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Noni White,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Stephen J. Anderson,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Mark Kennedy,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Carole Holliday,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Gaëtan Brizzi,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Paul Brizzi,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Don Dougherty,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Ed Gombert,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Randy Haycock,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Don Hall,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Kevin Harkey,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Glen Keane,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Burny Mattinson,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Frank Nissen,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,John Norton,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Jeff Snow,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Michael Surrey,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Chris Ure,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Mark Walton,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Stevie Wermers,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Kelly Wightman,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,John Ramirez,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Edgar Rice Burroughs,Writer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Bonnie Arnold,Producer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Mark Mancina,Composer,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Gregory Perler,Editor,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Tony Goldwyn,Actor,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Minnie Driver,Actor,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Brian Blessed,Actor,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt0120855,Glenn Close,Actor,Tarzan,448191819,7.3,Walt Disney Studios Motion Pictures,G
tt3783958,Damien Chazelle,Director,La La Land,446486224,8,Lionsgate,M
tt3783958,Damien Chazelle,Writer,La La Land,446486224,8,Lionsgate,M
tt3783958,Fred Berger,Producer,La La Land,446486224,8,Lionsgate,M
tt3783958,Gary Gilbert,Producer,La La Land,446486224,8,Lionsgate,M
tt3783958,Jordan Horowitz,Producer,La La Land,446486224,8,Lionsgate,M
tt3783958,Marc Platt,Producer,La La Land,446486224,8,Lionsgate,M
tt3783958,Justin Hurwitz,Composer,La La Land,446486224,8,Lionsgate,M
tt3783958,Linus Sandgren,Cinematographer,La La Land,446486224,8,Lionsgate,M
tt3783958,Tom Cross,Editor,La La Land,446486224,8,Lionsgate,M
tt3783958,David Wasco,Production Designer,La La Land,446486224,8,Lionsgate,M
tt3783958,Ryan Gosling,Actor,La La Land,446486224,8,Lionsgate,M
tt3783958,Emma Stone,Actor,La La Land,446486224,8,Lionsgate,M
tt3783958,Rosemarie DeWitt,Actor,La La Land,446486224,8,Lionsgate,M
